Date,RegionName,DaysOnZillow_AllHomes,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_1Bedroom,MedianListingPricePerSqft_2Bedroom,MedianListingPricePerSqft_3Bedroom,MedianListingPricePerSqft_4Bedroom,MedianListingPricePerSqft_5BedroomOrMore,MedianListingPricePerSqft_AllHomes,MedianListingPricePerSqft_CondoCoop,MedianListingPricePerSqft_DuplexTriplex,MedianListingPricePerSqft_SingleFamilyResidence,MedianListingPrice_1Bedroom,MedianListingPrice_2Bedroom,MedianListingPrice_3Bedroom,MedianListingPrice_4Bedroom,MedianListingPrice_5BedroomOrMore,MedianListingPrice_AllHomes,MedianListingPrice_CondoCoop,MedianListingPrice_DuplexTriplex,MedianListingPrice_SingleFamilyResidence,MedianPctOfPriceReduction_AllHomes,MedianPctOfPriceReduction_CondoCoop,MedianPctOfPriceReduction_SingleFamilyResidence,MedianPriceCutDollar_AllHomes,MedianPriceCutDollar_CondoCoop,MedianPriceCutDollar_SingleFamilyResidence,MedianRentalPricePerSqft_1Bedroom,MedianRentalPricePerSqft_2Bedroom,MedianRentalPricePerSqft_3Bedroom,MedianRentalPricePerSqft_4Bedroom,MedianRentalPricePerSqft_5BedroomOrMore,MedianRentalPricePerSqft_AllHomes,MedianRentalPricePerSqft_CondoCoop,MedianRentalPricePerSqft_DuplexTriplex,MedianRentalPricePerSqft_MultiFamilyResidence5PlusUnits,MedianRentalPricePerSqft_SingleFamilyResidence,MedianRentalPricePerSqft_Studio,MedianRentalPrice_1Bedroom,MedianRentalPrice_2Bedroom,MedianRentalPrice_3Bedroom,MedianRentalPrice_4Bedroom,MedianRentalPrice_5BedroomOrMore,MedianRentalPrice_AllHomes,MedianRentalPrice_CondoCoop,MedianRentalPrice_DuplexTriplex,MedianRentalPrice_MultiFamilyResidence5PlusUnits,MedianRentalPrice_SingleFamilyResidence,MedianRentalPrice_Studio,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfHomesSellingForGain_AllHomes,PctOfHomesSellingForLoss_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_CondoCoop,PctOfListingsWithPriceReductionsSeasAdj_SingleFamilyResidence,PctOfListingsWithPriceReductions_AllHomes,PctOfListingsWithPriceReductions_CondoCoop,PctOfListingsWithPriceReductions_SingleFamilyResidence,PriceToRentRatio_AllHomes,Sale_Counts,Sale_Counts_Seas_Adj,Sale_Prices,ZHVI_1bedroom,ZHVI_2bedroom,ZHVI_3bedroom,ZHVI_4bedroom,ZHVI_5BedroomOrMore,ZHVI_AllHomes,ZHVI_BottomTier,ZHVI_CondoCoop,ZHVI_MiddleTier,ZHVI_SingleFamilyResidence,ZHVI_TopTier,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes,Zri_MultiFamilyResidenceRental,Zri_SingleFamilyResidenceRental
7/31/2017,SouthCarolina,85.25,28851,30312,178.3517835,125.2,116.3863734,118.7989257,116.7769737,120,155.9670585,136.3782562,116.8781238,177450,149900,209900,299900,376990,234900,173000,,240000,2.451225613,2.740101435,2.434371633,5100,5000,5100,1.442244224,1.060737527,0.927109974,0.879731958,0.713782173,0.922216556,1.19047619,0.998286204,1.220292505,0.895522388,0.948255018,,1135,1325,1695,,1300,1262.5,1000,1170,1325,1295,95,21.56,70.44,,,12.84890446,10.66780667,13.19139804,14.1115809,11.38348399,14.53596454,10,9106,7947,165800,94200,109800,155300,256600,,144600,78100,141100,144600,145100,285500,1204,1194,0.796,1173,1197
7/31/2017,SouthDakota,,3084,3376,144.7463768,150.3746518,145.9888449,128.3436214,133.511396,145.7479508,128.1157247,78.05907173,146.0227273,,172900,205000,245000,386000,215000,174900,175000,216450,2.977892966,,2.977892966,5825,,5825,0.980630734,0.841643169,0.880217786,0.733041575,,0.893213573,,0.85733882,0.85733882,0.890720089,,650,824,1150,1400,,1150,,750,795,1175,,142,,,,,10.81158856,,10.89067308,13.28847771,,13.36612489,11.55,,,,111200,151900,174100,207100,269600,173000,120200,165600,173000,173000,275600,1229,1205,1.008,967,1211
7/31/2017,Tennessee,70.5,27687,30059,,126.5983112,116.9732441,123.5205052,128.3376255,118.0530737,128.5809629,69.44444444,117.4236492,199000,164900,222900,356735,515000,224990,219500,130000,225000,2.942907593,2.640756,2.964959569,6400,5100,6501,1.649484536,1.075656592,0.812080127,0.698759768,0.567241787,0.846091861,1.124235284,0.833333333,1.250177683,0.81300813,0.861688025,1225,1160,1200,1525,1572.5,1295,1395,825,1230,1250,1325,92,,,,,11.87854548,10.80546983,11.94495061,13.7381199,12.26168224,13.83277015,10.23,11280,10452,164400,134000,109700,158100,264100,389600,142600,73700,164200,142600,141600,271600,1129,1130,0.738,1192,1126
7/31/2017,Texas,63.75,97644,104018,187.5803342,149.1888384,118.8619095,119.3547707,126.7245846,119.5366312,188.2297552,100.3024788,118.4175047,157888,194475,225000,330196.5,490990,270000,225000,237000,274000,2.60086293,3.03039486,2.592592593,8000,6000,8000,1.507440406,1.25294651,0.941176471,0.808255406,0.758773316,0.910093767,1.277777778,0.968033308,1.379970545,0.88868101,0.933908046,1091,1343,1500,1850,2500,1510,1290,995,1240,1550,1450,97,,,96.26,3.74,16.46427812,12.40510085,16.64974754,18.90261223,13.64644488,19.14192203,9.81,35153,31523,207100,,,160800,259200,,169800,,,169800,170200,317700,1429,1423,0.85,1296,1433
7/31/2017,UnitedStates,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2017,Utah,58,7733,8300,186.4585806,177.8572254,162.2418879,166.6081871,166.728763,173.729997,200.2991326,146.0380699,170.6215578,,217900,292990,365500,474900,329500,299900,,329900,2.702739227,2.742055437,2.698912327,10000,9700,10000,1.388888889,1.096938776,0.981082629,0.901559454,0.860239478,0.996892691,1.059696353,0.977138643,1.158940397,0.968766819,,920,1050,1375,1600,1800,1400,1250,895,1070,1450,,172,,,,,12.40036015,7.604314631,13.12136065,14.20498693,8.503767492,15.06626555,14.04,4965,4446,268400,,189500,239800,276600,345400,253200,174400,208400,253200,260500,402600,1490,1464,1.036,1321,1493
7/31/2017,Vermont,113.875,5756,6408,144.8414338,146.3356974,147.0208227,147.2098596,122.2184932,148.6842105,148.1655691,68.83591566,148.7934896,110000,169900,259900,375000,399750,247500,175000,175000,250000,4.492898632,4.723779023,4.460966543,10000,10000,10000,1.729582146,1.53125,,,,1.473477407,,,1.625,1.366666667,,1150,,,,,,,,1400,,,164,17.92,74.76,,,8.133192354,5.742557217,8.495274477,10.69525344,6.695005313,11.22334456,11.49,1086,857,,180300,213500,248700,318500,379700,227000,,215600,227000,227600,323700,1605,1590,1.148,1570,1593
7/31/2017,Virginia,73,38642,42428,253.5820896,148.4146955,146.0227273,150.7214168,157.1355187,151.0721248,181.4005626,105.2076003,149.2203533,204950,184999,249900,392990,557750,299900,254994.5,217000,305000,2.564760195,2.352941176,2.599277978,9001,5100,9500,2.012049942,1.452991453,1.07421875,0.922904513,0.880334889,1.0804769,1.511437908,1.133122363,1.670967742,1.020673077,1.632121212,1500,1498,1595,2000,2500,1695,1650,1050,1550,1700,1729,145,19.03,67.9,,,14.37529428,12.82763728,14.54676925,16.39501438,13.95348837,16.65077852,13.19,12143,10596,260900,202100,168400,219000,365800,530200,244500,132400,289600,244500,235200,489900,1526,1492,0.936,1712,1431
7/31/2017,Washington,50.375,17637,21430,305.8176101,226.5577737,199.5856211,194.6207764,206.8793103,205.1302289,248.6716737,157.9880618,202.0636285,239000,264451,334900,447000,549625,350000,275000,339950,359950,3.126954346,3.468737573,3.125,10000,10000,10000,2.593010147,1.761764706,1.319639848,1.126969642,1.036866359,1.312402204,1.804604854,1.603773585,2.102199224,1.244444444,3.163151798,1715,1700,1950,2450,2600,2000,1799.5,1350,1695,2100,1475,205,4.03,93.98,,,8.786731371,4.401626031,9.21588448,10.54577124,5.359877489,11.04906686,15.36,13082,11317,3.23E+05,259300,277300,335600,450700,561600,338800,199600,322400,338800,340800,638400,1788,1754,1.11,1658,1771
7/31/2017,WestVirginia,94.25,9571,10166,103.8461538,80.55555556,91.69793621,94.86040609,90.81532417,91.7578125,122.8319304,53.39252282,91.26984127,79900,89900,149900,239900,295000,155000,139900,119200,155000,4.319248826,,4.347826087,6000,,6000,1,0.8125,0.731545148,0.580350301,,0.770732753,0.950118765,,0.798258345,0.762195122,,580,750,1100,1350,,1000,1025,,700,1000,705,74,43.28,49.21,,,12.44580872,,12.51492723,14.22229397,,14.29628412,9.16,733,663,150500,,,113800,154900,180700,101800,64100,114700,101800,101800,173200,886,886,0.676,874,886
7/31/2017,Wisconsin,72.5,28429,32934,141.7582418,127.2675988,128.524495,121.67603,104.1666667,129.66648,138.3390086,63.32159624,128.0599781,99900,144900,199900,262250,3.00E+05,198000,179900,135750,199900,3.573981415,3.10318076,3.615328995,8000,5100,8000,1.334563346,1.073301231,0.966666667,,,1.00863313,1.123271889,0.946153846,1.134969325,0.972006221,,850,975,1200,1320,,1200,,800,945,1200,860,113,16.17,77.21,,,10.74871533,8.282653336,11.02067022,13.38291691,9.913288024,13.76490015,11.54,9403,7581,166800,113000,124800,165700,219400,257800,166000,105800,157100,166000,167200,275700,1182,1153,0.918,1062,1162
7/31/2017,Wyoming,73.25,4563,5024,163.0663321,152.2343887,137.6340182,144.7916667,146.5628273,153.9166667,,110.911271,153.6962641,156900,179900,235000,289900,389500,242500,,195000,242500,3.343907202,,3.343907202,8000,,8000,0.982142857,0.880991285,0.890651683,,,0.920542636,,0.892857143,0.895690118,0.938189845,0.980392157,650,741,1100,,,1100,,700,750,1112.5,1100,149,,,,,11.83051365,,11.85753953,14.02000625,,14.07596553,13.29,557,493,228900,,155900,207300,228800,276300,194900,137700,188400,194900,195000,301300,1193,1158,0.922,1063,1166
8/31/2017,Alabama,92.75,26741,28280,164.5139361,102.9411765,98.98427478,108.8525914,109.1096317,95.17183399,202.1551724,60.10172098,93.90777516,,126450,169900,284900,359000,189900,240083,139900,189900,3.155339806,2.857959417,3.178294574,5000,6000,5000,1.024390244,0.769,0.739408473,0.667190364,,0.682081631,0.978535354,0.699813433,0.847161572,0.673998872,0.634423062,734,781,995,1450,1892.5,995,1000,662.5,820,995,989.5,76,30.83,59.78,,,13.74354269,7.669385824,13.99871183,14.89850528,8.935611038,15.15433404,10.06,6381,5264,135700,91900,75600,127700,240300,346500,125600,66000,149000,125600,125300,246400,1007,995,0.65,1052,993
8/31/2017,Alaska,80.125,3211,3954,182.8947368,170.3983428,171.5196078,167.1019714,136.3794302,166.6527778,166.2806277,134.7595979,166.6666667,118997.5,182032,279000,375000,470000,275000,184950,419000,292000,2.352941176,2.197802198,2.380952381,6000,5000,7000,1.5,1.24671916,1.154290282,1.010726073,0.621727749,1.2,1.315789474,1.095,1.24375,1.157801094,,950,1200,1650,2000,1700,1600,1425,1199.5,1200,1692.5,,183,,,,,16.25434777,17.72775658,16.02092877,20.45419194,21.0184182,20.3596077,12.18,655,534,300400,129300,190000,279500,353700,467600,269100,182100,187000,269100,284600,388200,,1761,1.276,1518,
8/31/2017,Arizona,69,28982,27598,136.0383858,142.308528,137.8216912,130.0093985,119.6837514,143.1336551,146.1904762,118,142.8856914,89500,194900,254900,329900,417450,269000,175000,250000,276900,1.886792453,2.204981625,1.866794319,5000,4900,5000,1.315789474,1.114554492,0.926784059,0.748582996,0.848513771,0.895450145,1.139410188,0.998333333,1.195536663,0.834333746,0.901745314,915,1095,1275,1450,,1350,1200,850,1100,1395,1350,136,7.36,87.79,,,18.52863218,15.24875322,18.87199483,18.34734436,13.33333333,18.8542422,14.23,13506,12266,225600,115300,181800,219100,283100,410700,226300,145200,155500,226300,236500,384800,1305,1292,0.834,1162,1325
8/31/2017,Arkansas,86,16252,17050,101.8936314,75.35069655,93.61647093,111.4763525,110.9562512,92.97610909,121.2427746,62.81154947,92.86234523,99000,89900,149900,273950,382500,162000,179000,179000,162000,3.344481605,,3.338898164,5100,,5100,1.020710059,0.745556595,0.750170532,0.758865248,,0.734281781,0.787137681,0.687857143,0.803333333,0.733822548,0.723140496,675,700,1000,1400,,1050,900,650,730,1050,1050,78,23.31,68.52,,,12.51728535,9.811854232,12.54717792,13.65239058,11.2244898,13.67497034,10.26,3674,3191,138100,96300,96400,140700,237200,359300,121000,67900,131500,121000,120800,208600,955,940,0.628,841,945
8/31/2017,California,58,58275,65523,427.9888856,327.5724906,278.6885246,272.0413026,288.289986,298.245614,369.0779255,313.9792899,281.3350554,325000,385000,459000,599974.5,890000,499900,459000,715000,515000,2.677334975,2.506265664,2.706359946,11111,10000,12000,2.799207398,2.282353867,1.825806064,1.449275362,1.221697377,1.875,2.190528347,2.036618066,2.463768116,1.677715045,3.485113835,1945,2350,2750,3000,3500,2695,2600,1850,2200,2700,1910.5,333,7.97,87.51,93.06,6.94,13.20662624,10.60964147,13.70805816,14.69242853,11.47269719,15.31992657,17.18,46031,39867,457800,357100,431200,482600,602000,779000,509900,274900,467700,509900,518700,948500,2461,2449,1.592,2403,2466
8/31/2017,Colorado,54.5,18692,23042,325,250,214.8194271,211.568323,233.1353415,225.6772252,285.7876712,237.7279102,220.6771463,255000,319000,380000,5.00E+05,685600,403900,327250,515000,419000,2.451225613,2.608695652,2.444987775,10000,9500,10000,1.939153439,1.572115385,1.338894367,1.129206504,1.066157761,1.38154027,1.532412557,1.561454794,1.765472319,1.322944297,2.469008264,1415,1650,1920,2200,2299.5,1800,1500,1220,1520,1900,1375,212,5.43,91.15,96.91,3.09,15.4401631,12.01641873,15.99984863,18.37586765,13.71986223,19.11107082,14.78,12174,9792,326200,222200,271900,334200,434900,505500,337800,209900,266800,337800,350500,553000,1861,1836,1.196,1618,1893
8/31/2017,Connecticut,96,19327,22902,167.9975284,153.5,166.4973187,169.5745827,180.0506472,169.4423792,151.6292135,81.242741,172.486413,149900,194500,269900,439000,649000,305000,210000,209900,329999,3.572321693,3.450655625,3.572704537,10000,6000,10000,1.799758454,1.352003863,1.247771836,1.071686673,0.662690524,1.337593825,1.399365124,0.992063492,1.388888889,1.3,2.291909854,1267.5,1475,1800,2277.5,1700,1800,1500,1250,1399,2000,1267,153,33.66,51.63,,,15.89324403,13.57326393,16.43305546,16.36381957,13.60247318,16.98937134,11.44,4552,3425,228100,123300,171700,237700,361800,570600,244500,149100,153300,244500,260100,447100,1758,1700,1.184,1375,1803
8/31/2017,Delaware,93.25,5894,6070,,143.7083333,140.7107671,131.1091425,143.1198573,139.92,172.1283896,83.94986671,139.0311626,159450,184900,250900,350950,499900,279000,279900,,279000,2.942907593,3.503232773,2.902902903,8000,9950,7600,1.362684104,1.168562565,0.918032787,0.802170662,,0.888888889,,1.019237884,1.26,0.880952381,,975,1175,1350,1700,,1350,1250,950,1100,1350,1050,143,24.93,71.35,,,15.74270234,17.00431455,15.67092888,16.33234274,16.96606786,16.29042904,13.03,1669,1422,215200,134600,165100,214000,322800,378500,222000,145100,,222000,221800,350800,1404,1396,0.936,1308,1402
8/31/2017,DistrictofColumbia,64.75,1184,1120,564.1734838,531.6533461,426.1811024,453.5312641,547.5830816,500,566.447196,,454.434624,385000,559900,599000,825000,1595000,529000,449900,,620000,3.093750302,2.931350696,3.115511192,15000,11000,20000,3.368909513,3.112617011,2.352272807,2.093200927,,3.039364682,3.348880597,3.267293233,3.380252101,2.359756098,3.815461347,2300,3150,3475,3850,,2600,2400,2350,2390,3200,1915,492,19.29,68.97,,,15.97506551,14.75295089,16.8071745,15.34496431,13.85658915,16.37583893,16.5,852,729,531200,386600,536600,582700,830600,1461700,541000,304500,529800,541000,597400,945600,2690,2651,2.294,2605,2747
8/31/2017,Florida,93.25,133935,131075,234.7768414,159.5505051,146.8708409,144.7198041,158.9101034,157.069849,201.3091641,151.8212391,148.6369269,179900,198999.5,259900,359000,540000,279900,249900,289990,289390,2.714053227,3.225806452,2.601626016,8000,7000,8245,1.837850569,1.460674157,1.157407407,0.973154362,0.973796034,1.310307018,1.762747508,1.527777778,1.607621449,1.082543978,1.325620767,1375,1600,1800,2175,3100,1750,1775,1650,1600,1750,1675,133,12.88,81.31,,,15.81792805,12.87644975,17.08388907,15.27995788,11.56739383,16.80039769,11.18,44605,40690,205300,112600,155000,215200,310900,463500,211000,116200,165600,211000,225000,388800,1549,1544,1.062,1507,1563
8/31/2017,Georgia,73.25,49652,52777,208.3333333,126.1904762,103.0513919,108.2916667,116.4167026,107.3785391,150.088968,,105.8839628,165000,160000,183897.5,285000,404995,235000,199000,,239000,2.738318322,2.778549597,2.733550998,7000,5400,7000,1.586475943,1.128870293,0.806451613,0.706822107,0.663884674,0.774521531,1.216389245,0.918078049,1.312056738,0.756796152,0.774375872,1224.5,1259.5,1250,1595,1995,1300,1325,950,1285,1300,1295,91,16.06,77.52,,,13.84351598,11.73637159,13.9705712,14.65141739,12.04887218,14.82332199,10.45,19144,16953,1.70E+05,144000,111100,146700,257000,381100,157900,83000,166400,157900,157400,312800,1243,1237,0.724,1294,1233
8/31/2017,Hawaii,81.5,6366,6526,601.0744327,525.1921435,455.3983597,449.2600423,421.6474649,494.7660976,557.3933398,413.2231405,445.9127024,375000,525000,673050,899000,1235000,599250,469000,895000,720500,3.261578604,3.132343346,3.344481605,16000,11000,20000,3.096717172,2.5,2.05,1.74556213,1.077752117,2.421766626,2.800829876,2.423423423,2.666666667,1.904761905,3.846153846,1655,2100,2635,3000,2600,2300,2095,1800,2000,2700,1437.5,478,11.68,81.71,,,10.86256859,10.19886313,11.31763896,11.15825202,10.49261084,11.66169896,20,1581,1428,,365900,452500,623700,786800,918200,606400,327000,427800,606400,721800,973700,2421,2401,1.962,2082,2532
8/31/2017,Idaho,60.5,8358,10101,205.9352518,153.1471281,143.1623932,130.8453919,124.0063848,138.9317889,238,102.3721989,137.892372,179700,192500,245000,299900,387500,269900,287950,249000,269000,2.884049441,3.682208995,2.862754613,8100,8250,8100,1.135620915,0.888888889,0.880572372,0.741705991,,0.867052023,0.964812713,0.835296053,0.892857143,0.862131164,,675,825,1200,1400,,1245,950,797,797,1250,,120,,,,,14.38217899,8.841721582,14.57552679,17.14837553,10.90909091,17.36894729,12.93,3397,2650,211100,143800,153500,187100,232100,275600,196100,128500,197400,196100,196100,318700,1229,1208,0.772,985,1213
8/31/2017,Illinois,87,52317,58052,126.6025641,124.9254386,132.5596817,140.5150309,158.9215256,136.0909091,142.0454545,85.94117647,135.4988139,118999,149900,199900,329000,379000,215000,219900,198500,214900,3.03030303,2.941668812,3.032140691,6000,6000,6000,2.072,1.524253731,1.323529412,1.122916667,1.02173913,1.252891975,1.5,1.78125,1.775956284,1.19047619,1.89,1395,1550,1805,2200,,1625,1726.5,1497.5,1550,1550,1460,131,26.98,63.14,,,18.55796785,16.10901856,19.03626394,20.2253481,16.75402356,20.91160659,9.55,24340,18616,185500,124100,129400,165700,271300,365500,169100,83700,172500,169100,168000,325200,1492,1480,1.122,1535,1452
8/31/2017,Indiana,68.75,21515,24322,85.61549101,81.125,95.04076087,100.0796665,98.15390066,94.76519415,98.7846773,42.86924939,94.65478842,75500,89900,154900,258990,361417.5,164900,147000,90000,165000,3.044802088,3.091227674,3.044140174,5000,5000,5000,1.055504202,0.860869565,0.783033756,0.699256907,,0.773809524,0.828384798,0.853413655,0.939609236,0.769635145,0.808189655,715,805,1095,1350,,1050,1075,653,840,1050,1050,80,,,,,16.05859636,11.22420822,16.26241121,18.25227077,12.38348868,18.50778283,9.01,10758,9299,,68300,76400,124800,183000,219200,121800,65500,125300,121800,121400,214700,1105,1090,0.732,1004,1097
8/31/2017,Iowa,71.25,12183,12891,126.4880952,110.4910714,128.2924107,137.5378634,146.2497449,127.1276981,127.1698113,62.5018649,127.1186441,99850,119900,179900,276500,364900,169900,184900,135950,169500,3.267973856,2.858418937,3.305241569,5000,5000,5000,1.150980129,0.963157895,0.923673044,0.888423506,,0.98775652,1.034482759,0.866404199,0.995914198,0.970873786,1.315217391,695,840,1172,,,1050,974,745,810,1100,860,108,35.96,54.39,,,12.49854556,6.936347625,12.84527372,14.09775307,7.899022801,14.4716805,9.93,4410,3458,,89400,103400,148900,197500,241200,128000,82500,116100,128000,129200,228000,1048,1039,0.882,989,1044
8/31/2017,Kansas,61.5,10571,11312,77.02349869,73.16849817,101.1642786,124.817113,135.8043023,107.5694968,93.58915957,91.19496855,107.7622327,60500,75000,145000,259900,335000,165000,,148500,166900,3.352060503,,3.348635445,5000,,5000,1.017350316,0.858823529,0.849890351,0.795096301,,0.83941064,0.833333333,0.68964349,0.91540404,0.839495289,,690,775,1095,1350,1150,1030,800,750,784,1050,,,,,,,15.30074628,,15.3143165,16.88136784,,16.91389398,9.96,3488,2854,,54500,71800,130700,,,126100,62300,118400,126100,126100,,1052,1043,0.772,964,1053
8/31/2017,Kentucky,68.5,15619,17088,93.9924569,95.76612903,101.5753959,108.5795657,103.4974818,104.896324,116.6111111,68.33333333,104.1666667,97500,119000,159900,271900,353400,170000,152907.5,144900,171900,3.274260735,2.778935721,3.305959783,5100,4600,5100,1.055436146,0.855230662,0.824844398,0.767180095,,0.843093792,1.044226044,0.764705882,0.941814596,0.830128205,0.927357032,759,849,1115,1550,,1095,1075,725,844,1100,980,98,20.13,73.27,,,13.58032384,10.969106,13.7200364,15.25526206,12.47165533,15.4017502,10.38,5532,4199,147200,98900,110800,139800,228600,278000,135900,84300,127400,135900,136500,245400,1075,1053,0.788,1018,1056
8/31/2017,Louisiana,82,18505,19187,,101.3858497,110.4591837,121.2563132,119.0016187,116.4983165,,95.83333333,115.6153788,,125000,185000,278650,402500,203500,249900,249000,2.00E+05,3.077870114,3.333333333,3.076923077,6000,6000,6000,1.484078607,1,0.8875,0.8,,0.921347091,1.038944031,1.212337354,1.153695737,0.912780742,0.946525312,950,975,1200,1600,,1275,1350,1150,1100,1250,1375,97,,,,,16.94328837,13.31153563,17.08094094,17.7814216,13.84778013,17.92863359,,3957,3414,164800,70800,,139600,,383000,,95500,,,,259800,1270,1264,0.77,1320,1259
8/31/2017,Maine,82.75,7653,9660,209.8951049,175.135014,148.8302638,134.6633416,117.1184892,160.5530757,222.6232394,70.96908939,153.6458333,129900,184999,230000,294500,349000,229900,259000,179000,229000,4.16,3.433096066,4.170141785,10000,8900,10000,,1.421052632,1.184375,,,1.380952381,1.824134705,1.204166667,1.467708333,1.175560142,,1135,1300,1537.5,1772.5,,1800,1850,1200,1250,1700,,162,24.16,67.65,,,13.12170353,10.49958083,13.41751877,16.16686212,11.65480427,16.63584243,11.09,,,,171500,198100,231100,287700,360900,208200,121500,217800,208200,207100,365600,1501,1349,1.152,1226,1437
8/31/2017,Maryland,91,20717,22432,194.2194321,178.5119048,170.3325843,167.96875,193.459083,177.2056765,193.3333333,174.4941806,175.910596,139450,214900,349990,490000,789990,3.00E+05,229500,279900,315000,2.941176471,3.163331181,2.913221479,10000,7000,10000,1.911764706,1.529411765,1.337579618,1.147368421,1.019673704,1.304827183,1.548165138,1.532795699,1.659678516,1.25,1.346982759,1424,1550,1736,2150,2947.5,1750,1600,1200,1526,1795,1700,175,23.53,62.72,,,17.97065357,14.63323251,18.36877404,18.80650995,14.79831725,19.27370273,12.56,11987,9663,254700,159600,191000,248300,376200,506400,270000,147400,227700,270000,282100,463300,1774,1765,1.202,1687,1794
8/31/2017,Massachusetts,75.25,15228,17920,372.4523967,247.3658596,226.5517241,224.9333128,201.2310606,239.4610778,273.7434359,135.1962665,232.0008936,279900,319900,374900,549900,629900,419000,374900,339900,429000,3.134796238,2.858776444,3.226141191,10000,10000,10000,3.086029458,2.413908238,2.12191358,,,2.55164034,2.896551724,2.230769231,2.539787048,1.817558299,3.982300885,1970,2375,2800,3500,4200,2525,2500,2500,2450,2700,1695,236,8.53,84.96,,,14.48808853,11.31707011,15.50129733,15.28174258,11.24850419,16.50949124,14.31,8968,6545,349900,281500,294100,361400,509800,710300,378400,224600,331600,378400,385800,656600,2200,2185,1.382,2094,2234
8/31/2017,Michigan,70.5,40041,47726,128.814433,118.6237245,124.0479247,134.1492419,143.3290902,121.8381113,135.4733406,51.52010618,120.2707518,97450,131800,189900,325000,424900,169900,2.00E+05,129950,165000,3.740740741,2.942907593,3.846153846,6000,5099.5,6000,1.157894737,1.041666667,0.968109339,0.931578754,0.796042134,0.97323601,1.086956522,0.9375,1.042503864,0.952380952,0.915331808,752.5,1000,1200,1850,,1100,1350,775,975,1025,950,105,15.43,79.02,,,15.05251165,12.41991655,15.33602703,17.38500543,13.93305439,17.73788816,9.77,22917,19135,,99800,116500,155600,279500,289600,134500,65300,179000,134500,131600,254900,1121,1116,0.908,1315,1097
8/31/2017,Minnesota,70.5,18109,21418,191.3120952,161.976912,172.5620836,175.5840494,181.05126,171.1005199,145.7055215,144.3548949,172.0454545,150000,184900,239900,339900,450000,247000,175000,215000,249900,3.076923077,3.047619048,3.077396523,9100,5000,9500,1.672699849,1.314589666,1.232394366,1.140567201,1.002649976,1.248357424,1.266739325,1.129534494,1.466666667,1.245998315,2.045454545,1215,1375,1575,1750,2000,1495,1300,950,1304,1500,1195,168,15.59,76.9,,,15.0915585,13.41011808,15.16535835,17.51712606,14.31322208,17.65765766,11.74,12411,9597,216300,138300,176500,222300,283000,359700,209100,125200,174300,209100,214200,347900,1433,1423,1.176,1371,1430
